,bin_serial,Latitudine,Longitudine,counts
1414,3718005996,45.4849829549891,9.207796008315086,404
1446,3718006048,45.48144370000001,9.1982523,404
1577,3718006235,45.493202799686365,9.216549728317203,405
2525,4318007762,45.5129134,9.185056199999998,406
2495,4318007724,45.47349649592435,9.233664057499366,406
564,1219014351,45.4799693,9.2104859,406
1347,3718005890,45.46825861858926,9.210980278420381,407
795,1219014600,45.484864998517075,9.20287384185724,407
615,1219014413,45.48524401595407,9.203625898062226,407
318,219011770,45.482389886839115,9.216828160394924,408
2004,4118006963,45.491309614251726,9.236768501778556,408
2698,4318007990,45.51649957882589,9.20592024805319,408
2435,4318007646,45.4789416590647,9.199481376092306,408
2608,4318007856,45.50859836010663,9.192081919556813,409
2934,5018009450,45.500052595165606,9.235219498034212,410
767,1219014572,45.48562360211368,9.20260470353776,411
1566,3718006217,45.49324854807948,9.213345574870461,411
1166,3718005578,45.48742901522632,9.213741302419862,411
1242,3718005724,45.46801963444498,9.210123272600867,412
1828,4118006587,45.482524100000006,9.2412358,412
772,1219014577,45.48507376928765,9.20351807610018,414
2581,4318007826,45.48607615165345,9.220607161971316,414
3009,5018009624,45.501591804503114,9.239376365774774,415
853,1219014666,45.486802,9.2166586,417
1459,3718006063,45.48319553756794,9.198080324289664,417
208,219011655,45.48133230141109,9.208755007990703,417
760,1219014565,45.484488025359575,9.203747286153883,419
872,1219014697,45.48456893301418,9.214917419437144,419
2278,4318007458,45.48682032730682,9.219240420659162,421
246,219011697,45.47453100399808,9.214781005637294,422
1536,3718006183,45.49753413852542,9.212830512471557,422
173,219011618,45.499840491634636,9.24055185215582,422
1004,1419015427,45.48145737296981,9.211909014768594,423
783,1219014588,45.486697153633386,9.202867785329543,425
590,1219014386,45.48450807985175,9.204481950520858,427
593,1219014389,45.484516615031204,9.204320805081693,427
260,219011711,45.4782307337115,9.2194357739088,427
1424,3718006018,45.499652377727614,9.21196880715854,428
2768,4318008090,45.51446706645808,9.191365087247275,429
918,1219014746,45.482335461024164,9.187416515238738,429
1262,3718005754,45.47904774088812,9.21268082625295,430
2311,4318007496,45.47202616564265,9.214708336694002,433
2177,4118007158,45.4909412,9.186226,434
591,1219014387,45.485428365635386,9.205656160505557,434
1284,3718005786,45.493155568466435,9.214660262814846,435
1612,3718006276,45.51162583064278,9.20158862111532,436
2434,4318007645,45.50271444214022,9.192409241295763,437
2320,4318007507,45.48514266397254,9.23641601365432,438
1396,3718005973,45.518429405412064,9.207715135334297,440
826,1219014631,45.487340114692714,9.202581817699183,440
861,1219014675,45.48574693549064,9.216178290857329,445
1172,3718005586,45.48362520630403,9.216800330750855,449
2246,4318007419,45.480122472083465,9.203885216499657,453
2594,4318007839,45.50229893136981,9.197686519908984,453
768,1219014573,45.484892149721325,9.202561039120157,454
2323,4318007510,45.470894887173756,9.22249559571651,455
187,219011633,45.4768779045862,9.201132528978404,460
784,1219014589,45.48657654094428,9.202783068428062,463
763,1219014568,45.48506984853582,9.203517585398913,465
1080,3718005461,45.51432547663765,9.223683095303839,475
1702,4118006403,45.509011,9.1973901,476
773,1219014578,45.484218006204024,9.20397432391701,477
751,1219014555,45.479682923232524,9.19431313580935,483
259,219011710,45.48134378231825,9.217250701891542,486
776,1219014581,45.48433535481946,9.204135320855585,488
2686,4318007976,45.50825100160048,9.193692459256797,488
609,1219014406,45.485127362334175,9.203387896738716,490
1204,3718005680,45.46753718784701,9.210994003625727,509
2276,4318007456,45.4908549,9.2181149,518
2989,5018009604,45.50740210512846,9.2449218059312,524
589,1219014385,45.4852864410172,9.205594219903332,530
2415,4318007621,45.48693454034543,9.217634594691276,548
799,1219014604,45.48444187185161,9.203998410284044,602
